Year,Category,Status,Movie,MovieId,AssociatedPeople,AssociatedIds,Person,PersonId
2010,BestAnimationFilm(MejorPelículadeAnimación),Winner,Planet 51,tt0762125,"['Ignacio Pérez Dolset', 'Juan Carlos Caro', 'Ilion Animation Studios', 'HandMade Films', 'Chuck and Lem', 'Antena 3 Films']","['nm2171590', 'nm0138917', '', '', '', '']",,
2010,BestAnimationFilm(MejorPelículadeAnimación),Nominee,El ratón Pérez 2,tt1058781,"['Carlos Fernández', 'Julio Fernández', 'Castelao Pictures', 'Patagonik Film Group']","['nm0273429', 'nm0273327', '', '']",,
2010,BestAnimationFilm(MejorPelículadeAnimación),Nominee,Animal Channel,tt2388212,"['Iñigo Silva', 'Extra Producciones Audiovisuales']","['nm0798346', '']",,
2010,BestAnimationFilm(MejorPelículadeAnimación),Nominee,Cher Ami... ¡y yo!,tt1476250,"['Màxim Mata', 'Accio', 'Televisió de Catalunya (TV3)', 'Euroview Animation', 'Digital Dreams Films', 'Mesfilms']","['nm7176004', '', '', '', '', '']",,
2010,BestCinematography(MejorFotografía),Winner,Ágora,tt1186830,['Xavi Giménez'],['nm0319885'],,
2010,BestCinematography(MejorFotografía),Nominee,After,tt1249363,['Alex Catalán'],['nm0145915'],,
2010,BestCinematography(MejorFotografía),Nominee,Celda 211,tt1242422,['Carles Gusi'],['nm0348873'],,
2010,BestCinematography(MejorFotografía),Nominee,El secreto de sus ojos,tt1305806,['Félix Monti'],['nm0599983'],,
2010,BestCostumeDesign(MejorDiseñodeVestuario),Winner,Ágora,tt1186830,['Gabriella Pescucci'],['nm0675951'],,
2010,BestCostumeDesign(MejorDiseñodeVestuario),Nominee,El baile de la Victoria,tt1243375,['Lala Huete'],['nm0400156'],,
2010,BestCostumeDesign(MejorDiseñodeVestuario),Nominee,El cónsul de Sodoma,tt1188986,['Cristina Rodríguez'],['nm0735780'],,
2010,BestCostumeDesign(MejorDiseñodeVestuario),Nominee,Los abrazos rotos,tt0913425,['Sonia Grande'],['nm0334826'],,
2010,BestDirector(MejorDirector),Winner,Celda 211,tt1242422,,,Daniel Monzón,nm0600409
2010,BestDirector(MejorDirector),Nominee,Ágora,tt1186830,,,Alejandro Amenábar,nm0024622
2010,BestDirector(MejorDirector),Nominee,El baile de la Victoria,tt1243375,,,Fernando Trueba,nm0874096
2010,BestDirector(MejorDirector),Nominee,El secreto de sus ojos,tt1305806,,,Juan José Campanella,nm0002728
2010,BestDocumentary(MejorPelículaDocumental),Winner,Garbo: El espía,tt1344315,"['Edmon Roch', 'Susanna Jiménez', 'Ikiru Films', 'Centuria Films S.L.', 'Colosé Producciones', 'Televisió de Catalunya (TV3)']","['nm0733730', 'nm2592155', '', '', '', '']",,
2010,BestDocumentary(MejorPelículaDocumental),Nominee,Cómicos,tt1543001,"['Xavier Crespo', 'La Zanfoña Producciones', 'Dacsa Produccions']","['nm0187546', '', '']",,
2010,BestDocumentary(MejorPelículaDocumental),Nominee,La mirada de Ouka Leele,tt1534450,"['Rafael Gordon', 'Rafael Gordon Producciones']","['nm0330532', '']",,
2010,BestDocumentary(MejorPelículaDocumental),Nominee,Últimos testigos,tt1587890,"['Juan Gordon', 'Morena Films']","['nm0330270', '']",,
2010,BestDocumentaryShortFilm(MejorCortometrajeDocumental),Winner,Flores de Ruanda,tt1375541,['David Muñoz'],['nm3283055'],,
2010,BestDocumentaryShortFilm(MejorCortometrajeDocumental),Nominee,En un lugar del cine,tt2976340,['Eduardo Cardoso'],['nm2663547'],,
2010,BestDocumentaryShortFilm(MejorCortometrajeDocumental),Nominee,Luchadoras,tt1657393,['Benet Román'],['nm1888442'],,
2010,BestDocumentaryShortFilm(MejorCortometrajeDocumental),Nominee,Doppelganger,tt1505074,['Óscar de Julián'],['nm0432352'],,
2010,BestEditing(MejorMontaje),Winner,Celda 211,tt1242422,['Mapa Pastor'],['nm1396295'],,
2010,BestEditing(MejorMontaje),Nominee,Ágora,tt1186830,['Nacho Ruiz Capillas'],['nm0749593'],,
2010,BestEditing(MejorMontaje),Nominee,El baile de la Victoria,tt1243375,['Carmen Frías'],['nm0297015'],,
2010,BestEditing(MejorMontaje),Nominee,Gordos,tt1166810,"['Nacho Ruiz Capillas', 'David Pinillos']","['nm0749593', 'nm1266768']",,
2010,BestEuropeanFilm(MejorPelículaEuropea),Winner,Slumdog Millionaire,tt1010048,['Danny Boyle'],['nm0000965'],,
2010,BestEuropeanFilm(MejorPelículaEuropea),Nominee,Bienvenidos al Norte,tt1064932,['Dany Boon'],['nm0200702'],,
2010,BestEuropeanFilm(MejorPelículaEuropea),Nominee,La clase de Laurent Cantet,tt1068646,['Laurent Cantet'],['nm0134559'],,
2010,BestEuropeanFilm(MejorPelículaEuropea),Nominee,Déjame entrar,tt1139797,['Tomas Alfredson'],['nm0019247'],,
2010,BestFilm(MejorPelícula),Winner,Celda 211,tt1242422,"['Álvaro Augustin', 'Emma Lustres', 'Borja Pena', 'Juan Gordon', 'Telecinco Cinema', 'Vaca Films', 'Morena Films']","['nm1973308', 'nm1455093', 'nm1394607', 'nm0330270', '', '', '']",,
2010,BestFilm(MejorPelícula),Nominee,Ágora,tt1186830,"['Álvaro Augustin', 'Fernando Bovaira', 'Pablo Alfaro', 'Simón de Santiago', 'Alejandro Amenábar', 'Telecinco Cinema', 'Mod Producciones', 'Himenóptero']","['nm1973308', 'nm0100559', 'nm1134063', 'nm2396645', 'nm0024622', '', '', '']",,
2010,BestFilm(MejorPelícula),Nominee,El secreto de sus ojos,tt1305806,"['Vanessa Ragone', 'Gerardo Herrero', 'Haddock Films', '100 Bares', 'Tornasol Films']","['nm0706577', 'nm0380547', '', '', '']",,
2010,BestFilm(MejorPelícula),Nominee,El baile de la Victoria,tt1243375,"['Fernando Trueba', 'Fernando Trueba Producciones Cinematográficas']","['nm0874096', '']",,
2010,BestLeadActor(MejorActorPrincipal),Winner,Celda 211,tt1242422,,,Luis Tosar,nm0869088
2010,BestLeadActor(MejorActorPrincipal),Nominee,El cónsul de Sodoma,tt1188986,,,Jordi Mollà,nm0003244
2010,BestLeadActor(MejorActorPrincipal),Nominee,El secreto de sus ojos,tt1305806,,,Ricardo Darín,nm0201857
2010,BestLeadActor(MejorActorPrincipal),Nominee,Gordos,tt1166810,,,Antonio de la Torre,nm0209409
2010,BestLeadActress(MejorActrizPrincipal),Winner,"Yo, también",tt1289449,,,Lola Dueñas,nm0240318
2010,BestLeadActress(MejorActrizPrincipal),Nominee,Ágora,tt1186830,,,Rachel Weisz,nm0001838
2010,BestLeadActress(MejorActrizPrincipal),Nominee,Los abrazos rotos,tt0913425,,,Penélope Cruz,nm0004851
2010,BestLeadActress(MejorActrizPrincipal),Nominee,Tetro,tt0964185,,,Maribel Verdú,nm0893941
2010,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Winner,Ágora,tt1186830,"['Jan Sewell', 'Suzanne Stokes-Munton']","['nm0786583', 'nm0831404']",,
2010,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Nominee,Celda 211,tt1242422,"['Raquel Fidalgo', 'Inés Rodríguez']","['nm0275714', 'nm3704288']",,
2010,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Nominee,El cónsul de Sodoma,tt1188986,"['José Antonio Sánchez', 'Paquita Núñez']","['nm0844997', 'nm0639274']",,
2010,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Nominee,Los abrazos rotos,tt0913425,"['Massimo Gattabrusi', 'Ana Lozano']","['nm0309753', 'nm0523551']",,
2010,BestNewActor(MejorActorRevelación),Winner,Celda 211,tt1242422,,,Alberto Ammann,nm2975962
2010,BestNewActor(MejorActorRevelación),Nominee,Gordos,tt1166810,,,Fernando Albizu,nm0016864
2010,BestNewActor(MejorActorRevelación),Nominee,Pagafantas,tt1161443,,,Gorka Otxoa,nm1347093
2010,BestNewActor(MejorActorRevelación),Nominee,"Yo, también",tt1289449,,,Pablo Pineda,nm1831785
2010,BestNewActress(MejorActrizRevelación),Winner,El secreto de sus ojos,tt1305806,,,Soledad Villamil,nm0897845
2010,BestNewActress(MejorActrizRevelación),Nominee,After,tt1249363,,,Blanca Romero,nm2861706
2010,BestNewActress(MejorActrizRevelación),Nominee,Gordos,tt1166810,,,Leticia Herrero,nm2900943
2010,BestNewActress(MejorActrizRevelación),Nominee,Tres días con la familia,tt1264909,,,Nausicaa Bonnín,nm0094678
2010,BestNewDirector(MejorDirectorNovel),Winner,Tres días con la familia,tt1264909,,,Mar Coll,nm2025290
2010,BestNewDirector(MejorDirectorNovel),Nominee,La vergüenza,tt1179443,,,David Planell,nm0686529
2010,BestNewDirector(MejorDirectorNovel),Nominee,Pagafantas,tt1161443,,,Borja Cobeaga,nm1141070
2010,BestNewDirector(MejorDirectorNovel),Nominee,Álvaro Pastor,,,,Antonio Naharro,nm0619560
2010,BestOriginalScore(MejorMúsicaOriginal),Winner,Los abrazos rotos,tt0913425,['Alberto Iglesias'],['nm0407076'],,
2010,BestOriginalScore(MejorMúsicaOriginal),Nominee,Ágora,tt1186830,['Dario Marianelli'],['nm0547050'],,
2010,BestOriginalScore(MejorMúsicaOriginal),Nominee,Celda 211,tt1242422,['Roque Baños'],['nm0063414'],,
2010,BestOriginalScore(MejorMúsicaOriginal),Nominee,El secreto de sus ojos,tt1305806,['Federico Jusid'],['nm0989434'],,
2010,BestOriginalScreenplay(MejorGuiónOriginal),Winner,Ágora,tt1186830,"['Alejandro Amenábar', 'Mateo Gil']","['nm0024622', 'nm0317834']",,
2010,BestOriginalScreenplay(MejorGuiónOriginal),Nominee,After,tt1249363,"['Alberto Rodríguez', 'Rafael Cobos']","['nm0735705', 'nm1943791']",,
2010,BestOriginalScreenplay(MejorGuiónOriginal),Nominee,Gordos,tt1166810,['Daniel Sánchez Arévalo'],['nm0998110'],,
2010,BestOriginalScreenplay(MejorGuiónOriginal),Nominee,Los abrazos rotos,tt0913425,['Pedro Almodóvar'],['nm0000264'],,
2010,BestOriginalSong(MejorCanciónOriginal),Winner,"Yo, también",tt1289449,['Guille Milkyway'],['nm2893977'],,
2010,BestOriginalSong(MejorCanciónOriginal),Nominee,Planet 51,tt0762125,['Tom Cawte'],['nm6037881'],,
2010,BestOriginalSong(MejorCanciónOriginal),Nominee,Spanish Movie,tt1467391,"['Gorka Hernando Menchaca', 'Daniel Maldonado Sam', 'Ignacio Villamor', 'Rebeca Gismero', 'Juanjo Contreras', 'Rubén Durán', 'Roberto Pacheco', 'Sergio Baiborri', 'Ernesto Carrera', 'Laura Nadal']","['nm6294102', 'nm1963475', 'nm12401180', 'nm12401183', 'nm12401181', 'nm12401184', 'nm4388536', 'nm12401185', 'nm12401179', 'nm12401182']",,
2010,BestOriginalSong(MejorCanciónOriginal),Nominee,Agallas,tt1288633,"['Xavi Font', 'Arturo Vacquer', 'Javier Echániz', 'Juan Antonio Gil Bengoa']","['nm2592941', 'nm0882967', 'nm1024254', 'nm3125226']",,
2010,BestProductionDesign(MejorDirecciónArtística),Winner,Ágora,tt1186830,['Guy Hendrix Dyas'],['nm0245596'],,
2010,BestProductionDesign(MejorDirecciónArtística),Nominee,Celda 211,tt1242422,['Antón Laguna'],['nm0481458'],,
2010,BestProductionDesign(MejorDirecciónArtística),Nominee,El baile de la Victoria,tt1243375,['Verónica Astudillo'],['nm1457861'],,
2010,BestProductionDesign(MejorDirecciónArtística),Nominee,El secreto de sus ojos,tt1305806,['Marcelo Pont Vergés'],['nm0690558'],,
2010,BestProductionManager(MejorDireccióndeProducción),Winner,Ágora,tt1186830,['José Luis Escolar'],['nm0260402'],,
2010,BestProductionManager(MejorDireccióndeProducción),Nominee,Celda 211,tt1242422,['Alicia Tellería'],['nm1123448'],,
2010,BestProductionManager(MejorDireccióndeProducción),Nominee,Che: Guerrilla,tt0374569,['Cristina Zumárraga'],['nm0958660'],,
2010,BestProductionManager(MejorDireccióndeProducción),Nominee,El baile de la Victoria,tt1243375,['Eduardo Castro'],['nm1919863'],,
2010,BestShortFictionFilm(MejorCortometrajedeFicción),Winner,Dime que yo,tt1409085,['Mateo Gil'],['nm0317834'],,
2010,BestShortFictionFilm(MejorCortometrajedeFicción),Nominee,La Tama,tt1426929,['Martín Costa'],['nm1723174'],,
2010,BestShortFictionFilm(MejorCortometrajedeFicción),Nominee,Lala,tt1584713,['Esteban Crespo'],['nm1878916'],,
2010,BestShortFictionFilm(MejorCortometrajedeFicción),Nominee,Terapia,tt1445126,['Nuria Verde'],['nm3456704'],,
2010,BestSound(MejorSonido),Winner,Celda 211,tt1242422,"['Sergio Bürmann', 'Jaime Fernández', 'Carlos Faruolo']","['nm0122204', 'nm0273545', 'nm0268601']",,
2010,BestSound(MejorSonido),Nominee,Ágora,tt1186830,"['Peter Glossop', 'Glenn Freemantle']","['nm0323049', 'nm0293634']",,
2010,BestSound(MejorSonido),Nominee,El baile de la Victoria,tt1243375,"['Pierre Gamet', 'Nacho Royo-Villanova', 'Pelayo Gutiérrez']","['nm0303932', 'nm0747431', 'nm0349582']",,
2010,BestSound(MejorSonido),Nominee,Mapa de los sonidos de Tokio,tt1185376,"['Aitor Berenguer', 'Marc Orts', 'Fabiola Ordoyo']","['nm0073519', 'nm0651377', 'nm1269698']",,
2010,BestSpanishLanguageForeignFilm(MejorPelículaHispanoamericana),Winner,El secreto de sus ojos,tt1305806,[],[],,
2010,BestSpanishLanguageForeignFilm(MejorPelículaHispanoamericana),Nominee,Dawson Isla 10,tt1365470,[],[],,
2010,BestSpanishLanguageForeignFilm(MejorPelículaHispanoamericana),Nominee,Gigante,tt1360866,[],[],,
2010,BestSpanishLanguageForeignFilm(MejorPelículaHispanoamericana),Nominee,La teta asustada,tt1206488,[],[],,
2010,BestSpecialEffects(MejoresEfectosEspeciales),Winner,Ágora,tt1186830,"['Chris Reynolds', 'Félix Bergés']","['nm0721645', 'nm0075168']",,
2010,BestSpecialEffects(MejoresEfectosEspeciales),Nominee,[REC]²,tt1245112,"['Salvador Santana', 'Àlex Villagrasa']","['nm1073593', 'nm2156902']",,
2010,BestSpecialEffects(MejoresEfectosEspeciales),Nominee,Celda 211,tt1242422,"['Raúl Romanillos', 'Guillermo Orbe']","['nm0738829', 'nm1367690']",,
2010,BestSpecialEffects(MejoresEfectosEspeciales),Nominee,Spanish Movie,tt1467391,"['Pau Costa', 'Lluís Castells']","['nm0182046', 'nm2922442']",,
2010,BestSupportingActor(MejorActordeReparto),Winner,Gordos,tt1166810,,,Raúl Arévalo,nm1666855
2010,BestSupportingActor(MejorActordeReparto),Nominee,Celda 211,tt1242422,,,Carlos Bardem,nm0054214
2010,BestSupportingActor(MejorActordeReparto),Nominee,Celda 211,tt1242422,,,Antonio Resines,nm0720277
2010,BestSupportingActor(MejorActordeReparto),Nominee,El baile de la Victoria,tt1243375,,,Ricardo Darín,nm0201857
2010,BestSupportingActress(MejorActrizdeReparto),Winner,Celda 211,tt1242422,,,Marta Etura,nm1011070
2010,BestSupportingActress(MejorActrizdeReparto),Nominee,El cónsul de Sodoma,tt1188986,,,Vicky Peña,nm0679251
2010,BestSupportingActress(MejorActrizdeReparto),Nominee,Gordos,tt1166810,,,Pilar Castro,nm0145673
2010,BestSupportingActress(MejorActrizdeReparto),Nominee,Gordos,tt1166810,,,Verónica Sánchez,nm0845189
2010,Honorary(Honorifico),Winner,,,,,Antonio Mercero,nm0580318
2011,BestAdaptedScreenplay(MejorGuiónAdaptado),Winner,Pa negre,tt1454523,['Agustí Villaronga'],['nm0898063'],,
2011,BestAdaptedScreenplay(MejorGuiónAdaptado),Nominee,Habitación en Roma,tt1263750,['Julio Medem'],['nm0575523'],,
2011,BestAdaptedScreenplay(MejorGuiónAdaptado),Nominee,3 metros sobre el cielo,tt1648216,['Ramón Salazar'],['nm0757749'],,
2011,BestAdaptedScreenplay(MejorGuiónAdaptado),Nominee,Elisa K,tt1563655,['Jordi Cadena'],['nm0128150'],,
2011,BestAnimatedShortFilm(MejorCortometrajedeAnimación),Winner,La Bruxa,tt4882980,"['Pedro Solís García', 'Fiesta, La']","['nm3433064', '']",,
2011,BestAnimatedShortFilm(MejorCortometrajedeAnimación),Nominee,Exlibris,tt1710973,['María Trénor'],['nm1556151'],,
2011,BestAnimatedShortFilm(MejorCortometrajedeAnimación),Nominee,Vicenta,tt1846991,['Samuel Ortí Martí'],['nm2306843'],,
2011,BestAnimatedShortFilm(MejorCortometrajedeAnimación),Nominee,The Tower of Time,tt1997573,['José Luis Quirós'],['nm11172809'],,
2011,BestAnimationFilm(MejorPelículadeAnimación),Winner,Chico and Rita,tt1235830,"['Cristina Huete', 'Santi Errando', 'Michael Rose', 'Fernando Trueba Producciones Cinematográficas', 'Estudio Mariscal', 'Magic Light Pictures', 'Isle of Man Film']","['nm0400152', 'nm3969193', 'nm0741578', '', '', '', '']",,
2011,BestAnimationFilm(MejorPelículadeAnimación),Nominee,Las aventuras de Don Quijote,tt1615025,"['Ángel Izquierdo', 'Antonio Zurera', 'Carmen Pérez', 'M5 Audiovisual', 'Milimetros']","['nm1300063', 'nm0958766', 'nm2187673', '', '']",,
2011,BestAnimationFilm(MejorPelículadeAnimación),Nominee,El tesoro del rey Midas,tt2388240,"['Iñigo Silva', 'Extra Producciones Audiovisuales']","['nm0798346', '']",,
2011,BestAnimationFilm(MejorPelículadeAnimación),Nominee,La tropa de trapo en el país donde siempre brilla el sol,tt1677709,"['Alex Colls', 'Pancho Casal', 'Chelo Loureiro', 'Santiago Beascoa', 'Anera Films', 'Continental Producciones', 'Abano Producions', 'La Tropa de Trapo']","['nm0172858', 'nm0142792', 'nm2055719', 'nm13098306', '', '', '', '']",,
2011,BestCinematography(MejorFotografía),Winner,Pa negre,tt1454523,['Antonio Riestra'],['nm0726379'],,
2011,BestCinematography(MejorFotografía),Nominee,Biutiful,tt1164999,['Rodrigo Prieto'],['nm0006509'],,
2011,BestCinematography(MejorFotografía),Nominee,Balada triste de trompeta,tt1572491,['Kiko de la Rica'],['nm0209364'],,
2011,BestCinematography(MejorFotografía),Nominee,Buried,tt1462758,['Eduard Grau'],['nm1880996'],,
2011,BestCostumeDesign(MejorDiseñodeVestuario),Winner,Lope,tt1186357,['Tatiana Hernández'],['nm1085586'],,
2011,BestCostumeDesign(MejorDiseñodeVestuario),Nominee,Pa negre,tt1454523,['Mercè Paloma'],['nm0658684'],,
2011,BestCostumeDesign(MejorDiseñodeVestuario),Nominee,También la lluvia,tt1422032,['Sonia Grande'],['nm0334826'],,
2011,BestCostumeDesign(MejorDiseñodeVestuario),Nominee,Balada triste de trompeta,tt1572491,['Paco Delgado'],['nm0214625'],,
2011,BestDirector(MejorDirector),Winner,Pa negre,tt1454523,,,Agustí Villaronga,nm0898063
2011,BestDirector(MejorDirector),Nominee,Balada triste de trompeta,tt1572491,,,Álex de la Iglesia,nm0407067
2011,BestDirector(MejorDirector),Nominee,También la lluvia,tt1422032,,,Icíar Bollaín,nm0093081
2011,BestDirector(MejorDirector),Nominee,Buried,tt1462758,,,Rodrigo Cortés,nm0181579
2011,BestDocumentary(MejorPelículaDocumental),Winner,"Bicicleta, cullera, poma",tt1710542,"['Oriol Ivern', 'Tono Folguera', 'Joan Salvat', 'Muntsa Tarrés', 'Andrés Luque', 'Pere Gibert', 'Cromosoma TV produccions', 'Televisió de Catalunya (TV3)', 'Televisión Española (TVE)', 'Xarxa de Televisions Locals (XTVL)']","['nm4021928', 'nm1872134', 'nm2255689', 'nm4050068', 'nm1134174', 'nm3559471', '', '', '', '']",,
2011,BestDocumentary(MejorPelículaDocumental),Nominee,Ciudadano Negrín,tt3339650,"['Andrés Santana', 'Aiete-Ariane Films']","['nm0763269', '']",,
2011,BestDocumentary(MejorPelículaDocumental),Nominee,"¿Cuánto pesa su edificio, Sr. Foster?",tt1620785,"['Elena Ochoa', 'Andrés Santana', 'Imanol Uribe', 'Art Commissioners', 'Aiete-Ariane Films']","['nm1961372', 'nm0763269', 'nm0881919', '', '']",,
2011,BestDocumentary(MejorPelículaDocumental),Nominee,María y yo,tt1621817,"['Andrés Luque', 'Loris Omedes', 'Félix Fernández de Castro', 'Jordi Ambròs', 'Televisión Española (TVE)', 'Bausan Films', 'Pelis Chulas', 'Televisió de Catalunya (TV3)']","['nm1134174', 'nm0648367', 'nm3849584', 'nm2015042', '', '', '', '']",,
2011,BestDocumentaryShortFilm(MejorCortometrajeDocumental),Winner,Memorias de un cine de provincias,tt6681990,['Ramón Margareto'],['nm0546598'],,
2011,BestDocumentaryShortFilm(MejorCortometrajeDocumental),Nominee,El pabellón alemán,tt1806894,['Juan Miguel Millares'],['nm1729167'],,
2011,BestDocumentaryShortFilm(MejorCortometrajeDocumental),Nominee,El cine libertario: Cuando las películas hacen historia,tt1899168,"['Verónica Vigil', 'José María Almela']","['nm2203212', 'nm2207196']",,
2011,BestDocumentaryShortFilm(MejorCortometrajeDocumental),Nominee,Un dios que ya no ampara,tt1943639,['Gaizka Urresti'],['nm0882084'],,
2011,BestEditing(MejorMontaje),Winner,Buried,tt1462758,['Rodrigo Cortés'],['nm0181579'],,
2011,BestEditing(MejorMontaje),Nominee,Balada triste de trompeta,tt1572491,['Alejandro Lázaro'],['nm0529457'],,
2011,BestEditing(MejorMontaje),Nominee,Biutiful,tt1164999,['Stephen Mirrione'],['nm0592537'],,
2011,BestEditing(MejorMontaje),Nominee,También la lluvia,tt1422032,['Ángel Hernández Zoido'],['nm0379855'],,
2011,BestEuropeanFilm(MejorPelículaEuropea),Winner,El discurso del rey,tt1504320,['Tom Hooper'],['nm0393799'],,
2011,BestEuropeanFilm(MejorPelículaEuropea),Nominee,Un profeta,tt1235166,['Jacques Audiard'],['nm0002191'],,
2011,BestEuropeanFilm(MejorPelículaEuropea),Nominee,La cinta blanca,tt1149362,['Michael Haneke'],['nm0359734'],,
2011,BestEuropeanFilm(MejorPelículaEuropea),Nominee,El escritor,tt1139328,['Roman Polanski'],['nm0000591'],,
2011,BestFilm(MejorPelícula),Winner,Pa negre,tt1454523,"['Isona Passola', 'Elisa Plaza', ""Massa d'Or Produccions"", 'Televisió de Catalunya (TV3)']","['nm0664929', 'nm0687039', '', '']",,
2011,BestFilm(MejorPelícula),Nominee,Balada triste de trompeta,tt1572491,"['Gerardo Herrero', 'Franck Ribière', 'Vérane Frédiani', 'Castafiore Films', 'Tornasol Films', 'La Fabrique 2']","['nm0380547', 'nm1703817', 'nm2206548', '', '', '']",,
2011,BestFilm(MejorPelícula),Nominee,Buried,tt1462758,"['Adrián Guerra', 'Alejandro Miranda', 'Versus Entertainment']","['nm2541742', 'nm3550492', '']",,
2011,BestFilm(MejorPelícula),Nominee,También la lluvia,tt1422032,"['Juan Gordon', 'Monica Lozano', 'Eric Altmayer', 'Morena Films', 'Alebrije Cine y Video', 'Mandarin Cinéma']","['nm0330270', 'nm6257791', 'nm0022969', '', '', '']",,
2011,BestIberoamericanFilm(MejorPelículaIberoamericana),Winner,La vida de los peces,tt1672078,['Julio Rojas'],['nm1471503'],,
2011,BestIberoamericanFilm(MejorPelículaIberoamericana),Nominee,La vida de los peces,tt1672078,['Matías Bize'],['nm1498570'],,
2011,BestIberoamericanFilm(MejorPelículaIberoamericana),Nominee,Contracorriente,tt1368491,[],[],,
2011,BestIberoamericanFilm(MejorPelículaIberoamericana),Nominee,El hombre de al lado,tt1529252,[],[],,
2011,BestLeadActor(MejorActorProtagonista),Winner,Biutiful,tt1164999,,,Javier Bardem,nm0000849
2011,BestLeadActor(MejorActorProtagonista),Nominee,Balada triste de trompeta,tt1572491,,,Antonio de la Torre,nm0209409
2011,BestLeadActor(MejorActorProtagonista),Nominee,Buried,tt1462758,,,Ryan Reynolds,nm0005351
2011,BestLeadActor(MejorActorProtagonista),Nominee,También la lluvia,tt1422032,,,Luis Tosar,nm0869088
2011,BestLeadActress(MejorActrizProtagonista),Winner,Pa negre,tt1454523,,,Nora Navas,nm1155977
2011,BestLeadActress(MejorActrizProtagonista),Nominee,Habitación en Roma,tt1263750,,,Elena Anaya,nm0025745
2011,BestLeadActress(MejorActrizProtagonista),Nominee,La mosquitera,tt1274645,,,Emma Suárez,nm0840772
2011,BestLeadActress(MejorActrizProtagonista),Nominee,Los ojos de Julia,tt1512685,,,Belén Rueda,nm0749104
2011,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Winner,Balada triste de trompeta,tt1572491,"['José Quetglás', 'Pedro Rodríguez', 'Nieves Sánchez']","['nm0703370', 'nm1471470', 'nm0845124']",,
2011,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Nominee,Pa negre,tt1454523,"['Alma Casal', 'Satur Merino']","['nm1017741', 'nm0580856']",,
2011,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Nominee,Lope,tt1186357,"['Karmele Soler', 'Martín Macías Trujillo', 'Paco Rodríguez H.']","['nm0812960', 'nm0999565', 'nm8652415']",,
2011,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Nominee,También la lluvia,tt1422032,"['Karmele Soler', 'Paco Rodríguez H.']","['nm0812960', 'nm8652415']",,
2011,BestNewActor(MejorActorRevelación),Winner,Pa negre,tt1454523,,,Francesc Colomer,nm3609850
2011,BestNewActor(MejorActorRevelación),Nominee,También la lluvia,tt1422032,,,Juan Carlos Aduviri,nm3670008
2011,BestNewActor(MejorActorRevelación),Nominee,Entrelobos,tt1417582,,,Manuel Camacho,nm4195983
2011,BestNewActor(MejorActorRevelación),Nominee,Todas las canciones hablan de mí,tt1179927,,,Oriol Vila,nm1073816
2011,BestNewActress(MejorActrizRevelación),Winner,Pa negre,tt1454523,,,Marina Comas,nm3608932
2011,BestNewActress(MejorActrizRevelación),Nominee,Planes para mañana,tt1543037,,,Aura Garrido,nm3467663
2011,BestNewActress(MejorActrizRevelación),Nominee,Balada triste de trompeta,tt1572491,,,Carolina Bang,nm3016653
2011,BestNewActress(MejorActrizRevelación),Nominee,Habitación en Roma,tt1263750,,,Natasha Yarovenko,nm1388067
2011,BestNewDirector(MejorDirectorNovel),Winner,Bon appétit,tt1259520,,,David Pinillos,nm1266768
2011,BestNewDirector(MejorDirectorNovel),Nominee,Planes para mañana,tt1543037,,,Juana Macías,nm0016176
2011,BestNewDirector(MejorDirectorNovel),Nominee,Pájaros de papel,tt1360822,,,Emilio Aragón,nm0032795
2011,BestNewDirector(MejorDirectorNovel),Nominee,Todas las canciones hablan de mí,tt1179927,,,Jonás Trueba,nm0343903
2011,BestOriginalScore(MejorMúsicaOriginal),Winner,También la lluvia,tt1422032,['Alberto Iglesias'],['nm0407076'],,
2011,BestOriginalScore(MejorMúsicaOriginal),Nominee,Biutiful,tt1164999,['Gustavo Santaolalla'],['nm0763395'],,
2011,BestOriginalScore(MejorMúsicaOriginal),Nominee,Balada triste de trompeta,tt1572491,['Roque Baños'],['nm0063414'],,
2011,BestOriginalScore(MejorMúsicaOriginal),Nominee,Buried,tt1462758,['Víctor Reyes'],['nm0721432'],,
2011,BestOriginalScreenplay(MejorGuiónOriginal),Winner,Buried,tt1462758,['Chris Sparling'],['nm2133655'],,
2011,BestOriginalScreenplay(MejorGuiónOriginal),Nominee,Balada triste de trompeta,tt1572491,['Álex de la Iglesia'],['nm0407067'],,
2011,BestOriginalScreenplay(MejorGuiónOriginal),Nominee,Biutiful,tt1164999,"['Alejandro G. Iñárritu', 'Nicolás Giacobone', 'Armando Bo']","['nm0327944', 'nm1481172', 'nm3174584']",,
2011,BestOriginalScreenplay(MejorGuiónOriginal),Nominee,También la lluvia,tt1422032,['Paul Laverty'],['nm0491956'],,
2011,BestOriginalSong(MejorCanciónOriginal),Winner,Lope,tt1186357,['Jorge Drexler'],['nm0237779'],,
2011,BestOriginalSong(MejorCanciónOriginal),Nominee,Habitación en Roma,tt1263750,['Lourdes Hernández'],['nm3023795'],,
