Year,Category,Status,Person,PersonId,Movie,MovieId,AssociatedPeople,AssociatedIds
1934,"BestWriting,Adaptation",Nominee,,,La feria de la vida,tt0024610,"['Paul Green', 'Sonya Levien']","['nm0338233', 'nm0397022']"
1934,"BestWriting,OriginalStory",Winner,,,Viaje de ida,tt0023305,['Robert Lord'],['nm0520501']
1934,"BestWriting,OriginalStory",Nominee,,,El boxeador y la dama,tt0024475,['Frances Marion'],['nm0547966']
1934,"BestWriting,OriginalStory",Nominee,,,Rasputin y la zarina,tt0023374,['Charles MacArthur'],['nm0531269']
1935,BestActorinaLeadingRole,Winner,Clark Gable,nm0000022,Sucedió una noche,tt0025316,,
1935,BestActorinaLeadingRole,Nominee,Frank Morgan,nm0604656,El burlador de Florencia,tt0024816,,
1935,BestActorinaLeadingRole,Nominee,William Powell,nm0001635,La cena de los acusados,tt0025878,,
1935,BestActressinaLeadingRole,Winner,Claudette Colbert,nm0001055,Sucedió una noche,tt0025316,,
1935,BestActressinaLeadingRole,Nominee,Grace Moore,nm0601254,Una noche de amor,tt0025601,,
1935,BestActressinaLeadingRole,Nominee,Norma Shearer,nm0790454,Las vírgenes de Wimpole Street,tt0024865,,
1935,BestActressinaLeadingRole,Nominee,Bette Davis,nm0000012,Cautivo del deseo,tt0025586,,
1935,BestArtDirection,Winner,,,La viuda alegre,tt0025493,"['Cedric Gibbons', 'Fredric Hope']","['nm0316539', 'nm0393978']"
1935,BestArtDirection,Nominee,,,El burlador de Florencia,tt0024816,['Richard Day'],['nm0206554']
1935,BestArtDirection,Nominee,,,La alegre divorciada,tt0025164,"['Van Nest Polglase', 'Carroll Clark']","['nm0689026', 'nm0163754']"
1935,BestAssistantDirector,Winner,John Waters,nm0914112,Viva Villa,tt0025948,,
1935,BestAssistantDirector,Nominee,Scott R. Beal,nm0063634,Imitación de la vida,tt0025301,,
1935,BestAssistantDirector,Nominee,Cullen Tate,nm0851121,Cleopatra,tt0024991,,
1935,BestCinematography,Winner,,,Cleopatra,tt0024991,['Victor Milner'],['nm0005800']
1935,BestCinematography,Nominee,,,El burlador de Florencia,tt0024816,['Charles Rosher'],['nm0003546']
1935,BestCinematography,Nominee,,,La espía número 13,tt0025607,['George J. Folsey'],['nm0005706']
1935,BestDirector,Winner,Frank Capra,nm0001008,Sucedió una noche,tt0025316,,
1935,BestDirector,Nominee,Victor Schertzinger,nm0006276,Una noche de amor,tt0025601,,
1935,BestDirector,Nominee,W.S. Van Dyke,nm0886754,La cena de los acusados,tt0025878,,
1935,BestFilmEditing,Winner,,,Eskimo (Mala el magnífico),tt0023990,['Conrad A. Nervig'],['nm0626308']
1935,BestFilmEditing,Nominee,,,Cleopatra,tt0024991,['Anne Bauchens'],['nm0061640']
1935,BestFilmEditing,Nominee,,,Una noche de amor,tt0025601,['Gene Milford'],['nm0587332']
1935,"BestMusic,OriginalSong",Winner,,,La alegre divorciada,tt0025164,"['Con Conrad', 'Herb Magidson']","['nm0175628', 'nm0536054']"
1935,"BestMusic,OriginalSong",Nominee,,,Volando hacia Río de Janeiro,tt0024025,"['Vincent Youmans', 'Edward Eliscu', 'Gus Kahn']","['nm0949207', 'nm0253697', 'nm0006146']"
1935,"BestMusic,OriginalSong",Nominee,,,Fuga apasionada,tt0025774,"['Ralph Rainger', 'Leo Robin']","['nm0006247', 'nm0732209']"
1935,"BestMusic,Score",Winner,,,Una noche de amor,tt0025601,['Louis Silvers'],['nm0799007']
1935,"BestMusic,Score",Nominee,,,La alegre divorciada,tt0025164,['Max Steiner'],['nm0000070']
1935,"BestMusic,Score",Nominee,,,La patrulla perdida,tt0025423,['Max Steiner'],['nm0000070']
1935,BestPicture,Winner,,,Sucedió una noche,tt0025316,['Columbia'],['']
1935,BestPicture,Nominee,,,Las vírgenes de Wimpole Street,tt0024865,[],[]
1935,BestPicture,Nominee,,,Cleopatra,tt0024991,[],[]
1935,BestPicture,Nominee,,,La generalita,tt0025124,[],[]
1935,BestPicture,Nominee,,,La alegre divorciada,tt0025164,[],[]
1935,BestPicture,Nominee,,,Aquí viene la armada,tt0025238,[],[]
1935,BestPicture,Nominee,,,La casa de Rothschild,tt0025272,[],[]
1935,BestPicture,Nominee,,,Imitación de la vida,tt0025301,[],[]
1935,BestPicture,Nominee,,,Una noche de amor,tt0025601,['Columbia'],['']
1935,BestPicture,Nominee,,,La cena de los acusados,tt0025878,[],[]
1935,BestPicture,Nominee,,,Viva Villa,tt0025948,[],[]
1935,BestPicture,Nominee,,,La legión blanca,tt0025986,[],[]
1935,"BestShortSubject,Cartoons",Winner,,,La tortuga y la liebre,tt0027126,['Walt Disney'],['nm0000370']
1935,"BestShortSubject,Cartoons",Nominee,,,Holiday Land,tt0025260,['Charles Mintz'],['nm0591762']
1935,"BestShortSubject,Cartoons",Nominee,,,Jolly Little Elves,tt0025332,['Walter Lantz'],['nm0487237']
1935,"BestShortSubject,Comedy",Winner,,,La Cucaracha,tt0025019,['Kenneth Macgowan'],['nm0532284']
1935,"BestShortSubject,Comedy",Nominee,,,Men in Black,tt0025488,['Jules White'],['nm0925028']
1935,"BestShortSubject,Comedy",Nominee,,,"What, No Men?",tt0025977,[],[]
1935,"BestShortSubject,Novelty",Winner,,,City of Wax,tt0024986,"['Horace Woodard', 'Stacy Woodard']","['nm0940139', 'nm0940152']"
1935,"BestShortSubject,Novelty",Nominee,,,Bosom Friends,tt0024909,[],[]
1935,"BestShortSubject,Novelty",Nominee,,,Strikes and Spares,tt0025840,['Pete Smith'],['nm0809570']
1935,"BestSound,Recording",Winner,,,Una noche de amor,tt0025601,['John P. Livadary'],['nm0515093']
1935,"BestSound,Recording",Nominee,,,Imitación de la vida,tt0025301,"['Theodore Soderberg', 'Universal Pictures']","['nm5119569', '']"
1935,"BestSound,Recording",Nominee,,,El burlador de Florencia,tt0024816,['Thomas T. Moulton'],['nm0609771']
1935,"BestSound,Recording",Nominee,,,Cleopatra,tt0024991,['Franklin Hansen'],['nm0360630']
1935,"BestSound,Recording",Nominee,,,La generalita,tt0025124,['Nathan Levinson'],['nm0506080']
1935,"BestSound,Recording",Nominee,,,La alegre divorciada,tt0025164,['Carl Dreher'],['nm0237393']
1935,"BestSound,Recording",Nominee,,,Viva Villa,tt0025948,['Douglas Shearer'],['nm0790428']
1935,"BestSound,Recording",Nominee,,,La legión blanca,tt0025986,['Edmund H. Hansen'],['nm0360770']
1935,"BestWriting,Adaptation",Winner,,,Sucedió una noche,tt0025316,['Robert Riskin'],['nm0728307']
1935,"BestWriting,Adaptation",Nominee,,,La cena de los acusados,tt0025878,"['Frances Goodrich', 'Albert Hackett']","['nm0329304', 'nm0352443']"
1935,"BestWriting,Adaptation",Nominee,,,Viva Villa,tt0025948,['Ben Hecht'],['nm0372942']
1935,"BestWriting,OriginalStory",Winner,,,El enemigo público número 1,tt0025464,['Arthur Caesar'],['nm0128361']
1935,"BestWriting,OriginalStory",Nominee,,,El refugio,tt0025251,['Mauri Grashin'],['nm0335831']
1935,"BestWriting,OriginalStory",Nominee,,,La venus de oro,tt0025718,['Norman Krasna'],['nm0469915']
1935,Honorary,Winner,Shirley Temple,nm0000073,,,,
1936,BestActorinaLeadingRole,Winner,Victor McLaglen,nm0572142,El delator,tt0026529,,
1936,BestActorinaLeadingRole,Nominee,Clark Gable,nm0000022,La tragedia de la Bounty,tt0026752,,
1936,BestActorinaLeadingRole,Nominee,Charles Laughton,nm0001452,La tragedia de la Bounty,tt0026752,,
1936,BestActorinaLeadingRole,Nominee,Franchot Tone,nm0867144,La tragedia de la Bounty,tt0026752,,
1936,BestActorinaLeadingRole,Nominee,Paul Muni,nm0612847,Infierno negro,tt0026121,,
1936,BestActressinaLeadingRole,Winner,Bette Davis,nm0000012,Peligrosa,tt0026261,,
1936,BestActressinaLeadingRole,Nominee,Elisabeth Bergner,nm0074949,Mi vida para ti,tt0026320,,
1936,BestActressinaLeadingRole,Nominee,Claudette Colbert,nm0001055,Mundos privados,tt0026893,,
1936,BestActressinaLeadingRole,Nominee,Katharine Hepburn,nm0000031,Sueños de juventud,tt0026056,,
1936,BestActressinaLeadingRole,Nominee,Miriam Hopkins,nm0394244,La feria de la vanidad,tt0026104,,
1936,BestActressinaLeadingRole,Nominee,Merle Oberon,nm0643353,El ángel de las tinieblas,tt0026264,,
1936,BestArtDirection,Winner,,,El ángel de las tinieblas,tt0026264,['Richard Day'],['nm0206554']
1936,BestArtDirection,Nominee,,,Tres lanceros bengalíes,tt0026643,"['Hans Dreier', 'Roland Anderson']","['nm0237417', 'nm0027380']"
1936,BestArtDirection,Nominee,,,Sombrero de copa,tt0027125,"['Carroll Clark', 'Van Nest Polglase']","['nm0163754', 'nm0689026']"
1936,BestAssistantDirector,Winner,Clem Beauchamp,nm0064303,Paul Wing,,,
1936,BestAssistantDirector,Nominee,Joseph M. Newman,nm0628149,David Copperfield,tt0026266,,
1936,BestAssistantDirector,Nominee,Eric Stacey,nm0820947,Les Misérables,tt0026725,,
1936,BestAssistantDirector,Nominee,Sherry Shourds,nm0795258,El sueño de una noche de verano,tt0026714,,
1936,BestCinematography,Winner,,,El sueño de una noche de verano,tt0026714,['Hal Mohr'],['nm0005803']
1936,BestCinematography,Nominee,,,La ciudad sin ley,tt0026097,['Ray June'],['nm0432482']
1936,BestCinematography,Nominee,,,Las cruzadas,tt0026249,['Victor Milner'],['nm0005800']
1936,BestCinematography,Nominee,,,Les Misérables,tt0026725,['Gregg Toland'],['nm0005904']
1936,BestDanceDirection,Winner,,,La melodía de Broadway 1936,tt0026144,['Dave Gould'],['nm0332346']
1936,BestDanceDirection,Nominee,,,El caballero del Folies Bergere,tt0026373,['Dave Gould'],['nm0332346']
1936,BestDanceDirection,Nominee,,,Recordemos aquellas horas,tt0024823,['LeRoy Prinz'],['nm0697895']
1936,BestDanceDirection,Nominee,,,The Big Broadcast of 1936,tt0026113,['LeRoy Prinz'],['nm0697895']
1936,BestDanceDirection,Nominee,,,Broadway Hostess,tt0026143,['Bobby Connolly'],['nm0175265']
1936,BestDanceDirection,Nominee,,,Casino de París,tt0026418,['Bobby Connolly'],['nm0175265']
1936,BestDanceDirection,Nominee,,,Vampiresas 1936,tt0026421,['Busby Berkeley'],['nm0000923']
1936,BestDanceDirection,Nominee,,,Rey del bataclan,tt0026571,['Sammy Lee'],['nm0498192']
1936,BestDanceDirection,Nominee,,,La diosa de fuego,tt0026983,['Benjamin Zemach'],['nm0954706']
1936,BestDanceDirection,Nominee,,,Sombrero de copa,tt0027125,['Hermes Pan'],['nm0659009']
1936,BestDirector,Winner,John Ford,nm0000406,El delator,tt0026529,,
1936,BestDirector,Nominee,Henry Hathaway,nm0368871,Tres lanceros bengalíes,tt0026643,,
1936,BestDirector,Nominee,Frank Lloyd,nm0515979,La tragedia de la Bounty,tt0026752,,
1936,BestDirector,Nominee,Michael Curtiz,nm0002031,El capitán Blood,tt0026174,,
1936,BestFilmEditing,Winner,,,El sueño de una noche de verano,tt0026714,['Ralph Dawson'],['nm0206238']
1936,BestFilmEditing,Nominee,,,David Copperfield,tt0026266,['Robert Kern'],['nm0449493']
1936,BestFilmEditing,Nominee,,,El delator,tt0026529,['George Hively'],['nm0387000']
1936,BestFilmEditing,Nominee,,,Les Misérables,tt0026725,['Barbara McLean'],['nm0572492']
1936,BestFilmEditing,Nominee,,,Tres lanceros bengalíes,tt0026643,['Ellsworth Hoagland'],['nm0387449']
1936,BestFilmEditing,Nominee,,,La tragedia de la Bounty,tt0026752,['Margaret Booth'],['nm0004290']
1936,"BestMusic,OriginalSong",Winner,,,Vampiresas 1936,tt0026421,"['Harry Warren', 'Al Dubin']","['nm0912851', 'nm0006048']"
1936,"BestMusic,OriginalSong",Nominee,,,Sombrero de copa,tt0027125,['Irving Berlin'],['nm0000927']
1936,"BestMusic,OriginalSong",Nominee,,,Roberta,tt0026942,"['Jerome Kern', 'Dorothy Fields', 'Jimmy McHugh']","['nm0006153', 'nm0276227', 'nm0006192']"
1936,"BestMusic,Score",Winner,,,El delator,tt0026529,['Max Steiner'],['nm0000070']
1936,"BestMusic,Score",Nominee,,,La tragedia de la Bounty,tt0026752,['Nat W. Finston'],['nm0278358']
1936,"BestMusic,Score",Nominee,,,Sueño de amor eterno,tt0026866,['Irvin Talbot'],['nm0847913']
1936,"BestMusic,Score",Nominee,,,El capitán Blood,tt0026174,['Leo F. Forbstein'],['nm0006079']
1936,BestPicture,Winner,,,La tragedia de la Bounty,tt0026752,[],[]
1936,BestPicture,Nominee,,,Sueños de juventud,tt0026056,[],[]
1936,BestPicture,Nominee,,,La melodía de Broadway 1936,tt0026144,[],[]
1936,BestPicture,Nominee,,,El capitán Blood,tt0026174,[],[]
1936,BestPicture,Nominee,,,David Copperfield,tt0026266,[],[]
1936,BestPicture,Nominee,,,El delator,tt0026529,[],[]
1936,BestPicture,Nominee,,,Les Misérables,tt0026725,[],[]
1936,BestPicture,Nominee,,,Tres lanceros bengalíes,tt0026643,[],[]
1936,BestPicture,Nominee,,,El sueño de una noche de verano,tt0026714,[],[]
1936,BestPicture,Nominee,,,"Marietta, la traviesa",tt0026768,[],[]
1936,BestPicture,Nominee,,,Nobleza obliga,tt0026955,[],[]
1936,BestPicture,Nominee,,,Sombrero de copa,tt0027125,[],[]
1936,"BestShortSubject,Cartoons",Winner,,,Los tres huerfanitos,tt0027100,['Walt Disney'],['nm0000370']
1936,"BestShortSubject,Cartoons",Nominee,,,The Calico Dragon,tt0026162,"['Rudolf Ising', 'Hugh Harman']","['nm0411208', 'nm0363414']"
1936,"BestShortSubject,Cartoons",Nominee,,,Who Killed Cock Robin?,tt0027212,['Walt Disney'],['nm0000370']
1936,"BestShortSubject,Comedy",Winner,,,How to Sleep,tt0026497,['Jack Chertok'],['nm0156134']
1936,"BestShortSubject,Comedy",Nominee,,,"Oh, My Nerves",tt0026803,['Jules White'],['nm0925028']
1936,"BestShortSubject,Comedy",Nominee,,,Tit for Tat,tt0027113,['Hal Roach'],['nm0730018']
1936,"BestShortSubject,Novelty",Winner,,,Wings Over Everest,tt0024777,[],[]
1936,"BestShortSubject,Novelty",Nominee,,,Audioscopiks,tt0026086,['Pete Smith'],['nm0809570']
1936,"BestShortSubject,Novelty",Nominee,,,Camera Thrills,tt0026167,[],[]
1936,"BestSound,Recording",Winner,,,"Marietta, la traviesa",tt0026768,['Douglas Shearer'],['nm0790428']
1936,"BestSound,Recording",Nominee,,,$1000 a Minute,tt0026027,[],[]
1936,"BestSound,Recording",Nominee,,,La novia de Frankenstein,tt0026138,['Gilbert Kurland'],['nm0475792']
1936,"BestSound,Recording",Nominee,,,El capitán Blood,tt0026174,['Nathan Levinson'],['nm0506080']
1936,"BestSound,Recording",Nominee,,,El ángel de las tinieblas,tt0026264,['Thomas T. Moulton'],['nm0609771']
1936,"BestSound,Recording",Nominee,,,Canción de amor,tt0026507,['Carl Dreher'],['nm0237393']
1936,"BestSound,Recording",Nominee,,,Tres lanceros bengalíes,tt0026643,['Franklin Hansen'],['nm0360630']
1936,"BestSound,Recording",Nominee,,,¡Quiéreme siempre!,tt0026654,['John P. Livadary'],['nm0515093']
1936,"BestSound,Recording",Nominee,,,Un millón de gracias,tt0027088,['Edmund H. Hansen'],['nm0360770']
1936,"BestWriting,OriginalStory",Winner,,,The Scoundrel,tt0026970,"['Ben Hecht', 'Charles MacArthur']","['nm0372942', 'nm0531269']"
1936,"BestWriting,OriginalStory",Nominee,,,La melodía de Broadway 1936,tt0026144,['Moss Hart'],['nm0366454']
1936,"BestWriting,OriginalStory",Nominee,,,La alegre mentira,tt0026400,"['Don Hartman', 'Stephen Morehouse Avery']","['nm0366942', 'nm0043081']"
1936,"BestWriting,OriginalStory",Nominee,,,Contra el imperio del crimen,tt0026393,['Darryl F. Zanuck'],['nm0953123']
1936,"BestWriting,Screenplay",Winner,,,El delator,tt0026529,['Dudley Nichols'],['nm0629580']
1936,"BestWriting,Screenplay",Nominee,,,Tres lanceros bengalíes,tt0026643,"['Achmed Abdullah', 'John L. Balderston', 'Grover Jones', 'William Slavens McNutt', 'Waldemar Young']","['nm0008280', 'nm0049721', 'nm0428177', 'nm0574112', 'nm0950150']"
1936,"BestWriting,Screenplay",Nominee,,,La tragedia de la Bounty,tt0026752,"['Jules Furthman', 'Talbot Jennings', 'Carey Wilson']","['nm0299154', 'nm0421255', 'nm0933133']"
1936,"BestWriting,Screenplay",Nominee,,,El capitán Blood,tt0026174,['Casey Robinson'],['nm0732452']
1936,Honorary,Winner,D.W. Griffith,nm0000428,,,,
1937,BestActorinaLeadingRole,Winner,Paul Muni,nm0612847,La tragedia de Louis Pasteur,tt0028313,,
1937,BestActorinaLeadingRole,Nominee,Gary Cooper,nm0000011,El secreto de vivir,tt0027996,,
1937,BestActorinaLeadingRole,Nominee,Walter Huston,nm0404158,Desengaño,tt0027532,,
1937,BestActorinaLeadingRole,Nominee,William Powell,nm0001635,Al servicio de las damas,tt0028010,,
1937,BestActorinaLeadingRole,Nominee,Spencer Tracy,nm0000075,San Francisco,tt0028216,,
1937,BestActorinaSupportingRole,Winner,Walter Brennan,nm0000974,Rivales,tt0027459,,
1937,BestActorinaSupportingRole,Nominee,Mischa Auer,nm0041681,Al servicio de las damas,tt0028010,,
1937,BestActorinaSupportingRole,Nominee,Stuart Erwin,nm0260020,Locuras de estudiantes,tt0028103,,
1937,BestActorinaSupportingRole,Nominee,Basil Rathbone,nm0001651,Romeo y Julieta,tt0028203,,
1937,BestActorinaSupportingRole,Nominee,Akim Tamiroff,nm0848667,El general murió al amanecer,tt0027664,,
1937,BestActressinaLeadingRole,Winner,Luise Rainer,nm0707023,El gran Ziegfeld,tt0027698,,
1937,BestActressinaLeadingRole,Nominee,Irene Dunne,nm0002050,Los pecados de Teodora,tt0028355,,
1937,BestActressinaLeadingRole,Nominee,Gladys George,nm0313438,Valiant Is the Word for Carrie,tt0028455,,
1937,BestActressinaLeadingRole,Nominee,Carole Lombard,nm0001479,Al servicio de las damas,tt0028010,,
1937,BestActressinaLeadingRole,Nominee,Norma Shearer,nm0790454,Romeo y Julieta,tt0028203,,
1937,BestActressinaSupportingRole,Winner,Gale Sondergaard,nm0814216,El caballero Adverse,tt0027300,,
1937,BestActressinaSupportingRole,Nominee,Beulah Bondi,nm0094135,La espléndida descarada,tt0027690,,
1937,BestActressinaSupportingRole,Nominee,Alice Brady,nm0103567,Al servicio de las damas,tt0028010,,
1937,BestActressinaSupportingRole,Nominee,Bonita Granville,nm0335748,Esos tres,tt0028356,,
1937,BestActressinaSupportingRole,Nominee,Maria Ouspenskaya,nm0653642,Desengaño,tt0027532,,
1937,BestArtDirection,Winner,,,Desengaño,tt0027532,['Richard Day'],['nm0206554']
1937,BestArtDirection,Nominee,,,El caballero Adverse,tt0027300,['Anton Grot'],['nm0343819']
1937,BestArtDirection,Nominee,,,El gran Ziegfeld,tt0027698,"['Cedric Gibbons', 'Eddie Imazu', 'Edwin B. Willis']","['nm0316539', 'nm0408100', 'nm0932320']"
1937,BestArtDirection,Nominee,,,Lloyds de Londres,tt0027902,['William S. Darling'],['nm0201419']
1937,BestArtDirection,Nominee,,,Brazos de acero,tt0027930,"[""Albert S. D'Agostino"", 'Jack Otterson']","['nm0194875', 'nm0653163']"
1937,BestArtDirection,Nominee,,,Romeo y Julieta,tt0028203,"['Cedric Gibbons', 'Fredric Hope', 'Edwin B. Willis']","['nm0316539', 'nm0393978', 'nm0932320']"
1937,BestArtDirection,Nominee,,,Winterset,tt0028511,['Perry Ferguson'],['nm0272572']
1937,BestAssistantDirector,Winner,Jack Sullivan,nm0838105,La carga de la Brigada Ligera,tt0027438,,
1937,BestAssistantDirector,Nominee,Clem Beauchamp,nm0064303,El último mohicano,tt0027869,,
1937,BestAssistantDirector,Nominee,William H. Cannon,nm0134284,El caballero Adverse,tt0027300,,
1937,BestAssistantDirector,Nominee,Joseph M. Newman,nm0628149,San Francisco,tt0028216,,
1937,BestAssistantDirector,Nominee,Eric Stacey,nm0820947,El jardín de Alá,tt0027657,,
1937,BestCinematography,Winner,,,El caballero Adverse,tt0027300,['Tony Gaudio'],['nm0309974']
1937,BestCinematography,Nominee,,,El general murió al amanecer,tt0027664,['Victor Milner'],['nm0005800']
1937,BestCinematography,Nominee,,,La espléndida descarada,tt0027690,['George J. Folsey'],['nm0005706']
1937,BestDanceDirection,Winner,,,El gran Ziegfeld,tt0027698,['Seymour Felix'],['nm0271344']
1937,BestDanceDirection,Nominee,,,Vampiresas 1937,tt0027686,['Busby Berkeley'],['nm0000923']
1937,BestDanceDirection,Nominee,,,Cain and Mabel,tt0027413,['Bobby Connolly'],['nm0175265']
1937,BestDanceDirection,Nominee,,,Nacida para la danza,tt0027387,['Dave Gould'],['nm0332346']
1937,BestDanceDirection,Nominee,,,Una entre un millón,tt0028063,['Jack Haskell'],['nm0368129']
1937,BestDanceDirection,Nominee,,,El bailarín pirata,tt0027496,['Russell Lewis'],['nm0507715']
1937,BestDanceDirection,Nominee,,,En alas de la danza,tt0028333,['Hermes Pan'],['nm0659009']
1937,BestDirector,Winner,Frank Capra,nm0001008,El secreto de vivir,tt0027996,,
1937,BestDirector,Nominee,Gregory La Cava,nm0478441,Al servicio de las damas,tt0028010,,
1937,BestDirector,Nominee,Robert Z. Leonard,nm0502752,El gran Ziegfeld,tt0027698,,
1937,BestDirector,Nominee,W.S. Van Dyke,nm0886754,San Francisco,tt0028216,,
1937,BestDirector,Nominee,William Wyler,nm0943758,Desengaño,tt0027532,,
1937,BestFilmEditing,Winner,,,El caballero Adverse,tt0027300,['Ralph Dawson'],['nm0206238']
1937,BestFilmEditing,Nominee,,,Rivales,tt0027459,['Edward Curtiss'],['nm0193562']
1937,BestFilmEditing,Nominee,,,El gran Ziegfeld,tt0027698,['William S. Gray'],['nm0337013']
1937,BestFilmEditing,Nominee,,,Lloyds de Londres,tt0027902,['Barbara McLean'],['nm0572492']
1937,BestFilmEditing,Nominee,,,Historia de dos ciudades,tt0027075,['Conrad A. Nervig'],['nm0626308']
1937,BestFilmEditing,Nominee,,,Los pecados de Teodora,tt0028355,['Otto Meyer'],['nm0583301']
1937,"BestMusic,OriginalSong",Winner,,,En alas de la danza,tt0028333,"['Jerome Kern', 'Dorothy Fields']","['nm0006153', 'nm0276227']"
1937,"BestMusic,OriginalSong",Nominee,,,Suzy,tt0028330,"['Walter Donaldson', 'Harold Adamson']","['nm0232164', 'nm0011488']"
